partNumber,nps,pressureClass,material,thicknessLabel,thicknessIn,pricePerLb,actualWeightLbs,adjustedWeightLbs,wholesalePrice,listPrice
PB316L-CX300T1-1/4S10,"10""",300,316L,"1-1/4""",1.25,7.48,71.51,100.11,784,863
PBAL6061-CX300T1-1/4S10,"10""",300,AL-6061,"1-1/4""",1.25,5.1,23.85,33.39,205,226
PB304-CX300T1-3/8S10,"10""",300,304,"1-3/8""",1.375,5.55,77.77,108.88,639,703
PBSA36-CX300T1-3/8S10,"10""",300,SA-36,"1-3/8""",1.375,1.87,74.45,104.23,230,254
PBSA516-70-CX300T1-3/8S10,"10""",300,SA-516-70,"1-3/8""",1.375,2.18,74.45,104.23,262,289
PB304L-CX300T1-3/8S10,"10""",300,304L,"1-3/8""",1.375,6.01,77.77,108.88,689,758
PB316L-CX300T1-3/8S10,"10""",300,316L,"1-3/8""",1.375,7.48,78.66,110.12,859,945
PBAL6061-CX300T1-3/8S10,"10""",300,AL-6061,"1-3/8""",1.375,5.1,26.23,36.72,222,245
PB304-CX300T1-1/2S10,"10""",300,304,"1-1/2""",1.5,5.55,84.84,118.78,694,764
PBSA36-CX300T1-1/2S10,"10""",300,SA-36,"1-1/2""",1.5,1.87,81.22,113.71,247,272
PBSA516-70-CX300T1-1/2S10,"10""",300,SA-516-70,"1-1/2""",1.5,2.18,81.22,113.71,283,312
PB304L-CX300T1-1/2S10,"10""",300,304L,"1-1/2""",1.5,6.01,84.84,118.78,749,824
PB316L-CX300T1-1/2S10,"10""",300,316L,"1-1/2""",1.5,7.48,85.81,120.13,933,1027
PBAL6061-CX300T1-1/2S10,"10""",300,AL-6061,"1-1/2""",1.5,5.1,28.62,40.07,239,263
PB304-CX300T1-5/8S10,"10""",300,304,"1-5/8""",1.625,5.55,91.92,128.69,749,824
PBSA36-CX300T1-5/8S10,"10""",300,SA-36,"1-5/8""",1.625,1.87,87.98,123.17,265,292
PBSA516-70-CX300T1-5/8S10,"10""",300,SA-516-70,"1-5/8""",1.625,2.18,87.98,123.17,303,334
PB304L-CX300T1-5/8S10,"10""",300,304L,"1-5/8""",1.625,6.01,91.92,128.69,808,889
PB316L-CX300T1-5/8S10,"10""",300,316L,"1-5/8""",1.625,7.48,92.96,130.14,1008,1109
PBAL6061-CX300T1-5/8S10,"10""",300,AL-6061,"1-5/8""",1.625,5.1,31,43.4,256,282
PB304-CX300T1-3/4S10,"10""",300,304,"1-3/4""",1.75,5.55,98.99,138.59,804,885
PBSA36-CX300T1-3/4S10,"10""",300,SA-36,"1-3/4""",1.75,1.87,94.75,132.65,283,312
PBSA516-70-CX300T1-3/4S10,"10""",300,SA-516-70,"1-3/4""",1.75,2.18,94.75,132.65,324,357
PB304L-CX300T1-3/4S10,"10""",300,304L,"1-3/4""",1.75,6.01,98.99,138.59,868,955
PB316L-CX300T1-3/4S10,"10""",300,316L,"1-3/4""",1.75,7.48,100.11,140.15,1083,1192
PBAL6061-CX300T1-3/4S10,"10""",300,AL-6061,"1-3/4""",1.75,5.1,33.39,46.75,273,301
PB304-CX300T1-7/8S10,"10""",300,304,"1-7/8""",1.875,5.55,106.06,148.48,859,945
PBSA36-CX300T1-7/8S10,"10""",300,SA-36,"1-7/8""",1.875,1.87,101.52,142.13,301,332
PBSA516-70-CX300T1-7/8S10,"10""",300,SA-516-70,"1-7/8""",1.875,2.18,101.52,142.13,345,380
PB304L-CX300T1-7/8S10,"10""",300,304L,"1-7/8""",1.875,6.01,106.06,148.48,927,1020
PB316L-CX300T1-7/8S10,"10""",300,316L,"1-7/8""",1.875,7.48,107.26,150.16,1158,1274
PBAL6061-CX300T1-7/8S10,"10""",300,AL-6061,"1-7/8""",1.875,5.1,35.77,50.08,290,319
PB304-CX300T2S10,"10""",300,304,"2""",2,5.55,113.13,158.38,914,1006
PBSA36-CX300T2S10,"10""",300,SA-36,"2""",2,1.87,108.29,151.61,318,350
PBSA516-70-CX300T2S10,"10""",300,SA-516-70,"2""",2,2.18,108.29,151.61,365,402
PB304L-CX300T2S10,"10""",300,304L,"2""",2,6.01,113.13,158.38,987,1086
PB316L-CX300T2S10,"10""",300,316L,"2""",2,7.48,114.41,160.17,1233,1357
PBAL6061-CX300T2S10,"10""",300,AL-6061,"2""",2,5.1,38.16,53.42,307,338
PB304-CX300T2-1/4S10,"10""",300,304,"2-1/4""",2.25,5.55,127.27,178.18,1024,1127
PBSA36-CX300T2-1/4S10,"10""",300,SA-36,"2-1/4""",2.25,1.87,121.82,170.55,354,390
PBSA516-70-CX300T2-1/4S10,"10""",300,SA-516-70,"2-1/4""",2.25,2.18,121.82,170.55,407,448
PB304L-CX300T2-1/4S10,"10""",300,304L,"2-1/4""",2.25,6.01,127.27,178.18,1106,1217
PB316L-CX300T2-1/4S10,"10""",300,316L,"2-1/4""",2.25,7.48,128.71,180.19,1383,1522
PBAL6061-CX300T2-1/4S10,"10""",300,AL-6061,"2-1/4""",2.25,5.1,42.92,60.09,341,376
PB304-CX300T2-1/2S10,"10""",300,304,"2-1/2""",2.5,5.55,141.41,197.97,1134,1248
PBSA36-CX300T2-1/2S10,"10""",300,SA-36,"2-1/2""",2.5,1.87,135.36,189.5,389,428
PBSA516-70-CX300T2-1/2S10,"10""",300,SA-516-70,"2-1/2""",2.5,2.18,135.36,189.5,448,493
PB304L-CX300T2-1/2S10,"10""",300,304L,"2-1/2""",2.5,6.01,141.41,197.97,1225,1348
PB316L-CX300T2-1/2S10,"10""",300,316L,"2-1/2""",2.5,7.48,143.02,200.23,1533,1687
PBAL6061-CX300T2-1/2S10,"10""",300,AL-6061,"2-1/2""",2.5,5.1,47.69,66.77,375,413
PB304-CX300T3S10,"10""",300,304,"3""",3,5.55,169.69,237.57,1353,1489
PBSA36-CX300T3S10,"10""",300,SA-36,"3""",3,1.87,162.43,227.4,460,507
PBSA516-70-CX300T3S10,"10""",300,SA-516-70,"3""",3,2.18,162.43,227.4,531,585
PB304L-CX300T3S10,"10""",300,304L,"3""",3,6.01,169.69,237.57,1463,1610
PB316L-CX300T3S10,"10""",300,316L,"3""",3,7.48,171.62,240.27,1832,2016
PBAL6061-CX300T3S10,"10""",300,AL-6061,"3""",3,5.1,57.23,80.12,443,488
PB304-CX300T11GAS12,"12""",300,304,11 Gauge,0.1196,5.55,9.18,12.85,109,120
PBSA36-CX300T11GAS12,"12""",300,SA-36,11 Gauge,0.1196,1.87,8.79,12.31,60,66
PBSA516-70-CX300T11GAS12,"12""",300,SA-516-70,11 Gauge,0.1196,2.18,8.79,12.31,64,71
PB304L-CX300T11GAS12,"12""",300,304L,11 Gauge,0.1196,6.01,9.18,12.85,115,127
PB316L-CX300T11GAS12,"12""",300,316L,11 Gauge,0.1196,7.48,9.29,13.01,135,149
PBAL6061-CX300T11GAS12,"12""",300,AL-6061,11 Gauge,0.1196,5.1,3.1,4.34,59,65
PB304-CX300T1/8S12,"12""",300,304,"1/8""",0.125,5.55,9.6,13.44,112,124
PBSA36-CX300T1/8S12,"12""",300,SA-36,"1/8""",0.125,1.87,9.19,12.87,61,68
PBSA516-70-CX300T1/8S12,"12""",300,SA-516-70,"1/8""",0.125,2.18,9.19,12.87,65,72
PB304L-CX300T1/8S12,"12""",300,304L,"1/8""",0.125,6.01,9.6,13.44,118,130
PB316L-CX300T1/8S12,"12""",300,316L,"1/8""",0.125,7.48,9.71,13.59,139,153
PBAL6061-CX300T1/8S12,"12""",300,AL-6061,"1/8""",0.125,5.1,3.24,4.54,61,68
PB304-CX300T3/16S12,"12""",300,304,"3/16""",0.1875,5.55,14.4,20.16,149,164
PBSA36-CX300T3/16S12,"12""",300,SA-36,"3/16""",0.1875,1.87,13.78,19.29,73,81
PBSA516-70-CX300T3/16S12,"12""",300,SA-516-70,"3/16""",0.1875,2.18,13.78,19.29,79,87
PB304L-CX300T3/16S12,"12""",300,304L,"3/16""",0.1875,6.01,14.4,20.16,159,175
PB316L-CX300T3/16S12,"12""",300,316L,"3/16""",0.1875,7.48,14.56,20.38,190,210
PBAL6061-CX300T3/16S12,"12""",300,AL-6061,"3/16""",0.1875,5.1,4.86,6.8,72,80
PB304-CX300T1/4S12,"12""",300,304,"1/4""",0.25,5.55,19.2,26.88,187,206
PBSA36-CX300T1/4S12,"12""",300,SA-36,"1/4""",0.25,1.87,18.38,25.73,85,94
PBSA516-70-CX300T1/4S12,"12""",300,SA-516-70,"1/4""",0.25,2.18,18.38,25.73,93,103
PB304L-CX300T1/4S12,"12""",300,304L,"1/4""",0.25,6.01,19.2,26.88,199,219
PB316L-CX300T1/4S12,"12""",300,316L,"1/4""",0.25,7.48,19.42,27.19,241,266
PBAL6061-CX300T1/4S12,"12""",300,AL-6061,"1/4""",0.25,5.1,6.48,9.07,84,93
PB304-CX300T5/16S12,"12""",300,304,"5/16""",0.3125,5.55,24,33.6,224,247
PBSA36-CX300T5/16S12,"12""",300,SA-36,"5/16""",0.3125,1.87,22.97,32.16,98,108
PBSA516-70-CX300T5/16S12,"12""",300,SA-516-70,"5/16""",0.3125,2.18,22.97,32.16,107,118
PB304L-CX300T5/16S12,"12""",300,304L,"5/16""",0.3125,6.01,24,33.6,239,263
PB316L-CX300T5/16S12,"12""",300,316L,"5/16""",0.3125,7.48,24.27,33.98,292,322
PBAL6061-CX300T5/16S12,"12""",300,AL-6061,"5/16""",0.3125,5.1,8.09,11.33,95,105
PB304-CX300T3/8S12,"12""",300,304,"3/8""",0.375,5.55,28.8,40.32,261,288
PBSA36-CX300T3/8S12,"12""",300,SA-36,"3/8""",0.375,1.87,27.57,38.6,110,122
PBSA516-70-CX300T3/8S12,"12""",300,SA-516-70,"3/8""",0.375,2.18,27.57,38.6,122,135
PB304L-CX300T3/8S12,"12""",300,304L,"3/8""",0.375,6.01,28.8,40.32,280,308
PB316L-CX300T3/8S12,"12""",300,316L,"3/8""",0.375,7.48,29.13,40.78,342,377
PBAL6061-CX300T3/8S12,"12""",300,AL-6061,"3/8""",0.375,5.1,9.71,13.59,107,118
PB304-CX300T1/2S12,"12""",300,304,"1/2""",0.5,5.55,38.4,53.76,336,370
PBSA36-CX300T1/2S12,"12""",300,SA-36,"1/2""",0.5,1.87,36.76,51.46,134,148
PBSA516-70-CX300T1/2S12,"12""",300,SA-516-70,"1/2""",0.5,2.18,36.76,51.46,150,165
PB304L-CX300T1/2S12,"12""",300,304L,"1/2""",0.5,6.01,38.4,53.76,360,397
PB316L-CX300T1/2S12,"12""",300,316L,"1/2""",0.5,7.48,38.83,54.36,444,489
PBAL6061-CX300T1/2S12,"12""",300,AL-6061,"1/2""",0.5,5.1,12.95,18.13,130,143
PB304-CX300T5/8S12,"12""",300,304,"5/8""",0.625,5.55,48,67.2,410,452
PBSA36-CX300T5/8S12,"12""",300,SA-36,"5/8""",0.625,1.87,45.94,64.32,158,174
PBSA516-70-CX300T5/8S12,"12""",300,SA-516-70,"5/8""",0.625,2.18,45.94,64.32,178,196
PB304L-CX300T5/8S12,"12""",300,304L,"5/8""",0.625,6.01,48,67.2,441,486
PB316L-CX300T5/8S12,"12""",300,316L,"5/8""",0.625,7.48,48.54,67.96,546,601
PBAL6061-CX300T5/8S12,"12""",300,AL-6061,"5/8""",0.625,5.1,16.19,22.67,153,169
PB304-CX300T3/4S12,"12""",300,304,"3/4""",0.75,5.55,57.6,80.64,485,534
PBSA36-CX300T3/4S12,"12""",300,SA-36,"3/4""",0.75,1.87,55.13,77.18,182,201
PBSA516-70-CX300T3/4S12,"12""",300,SA-516-70,"3/4""",0.75,2.18,55.13,77.18,206,227
PB304L-CX300T3/4S12,"12""",300,304L,"3/4""",0.75,6.01,57.6,80.64,522,575
PB316L-CX300T3/4S12,"12""",300,316L,"3/4""",0.75,7.48,58.25,81.55,647,712
PBAL6061-CX300T3/4S12,"12""",300,AL-6061,"3/4""",0.75,5.1,19.43,27.2,176,194
PB304-CX300T7/8S12,"12""",300,304,"7/8""",0.875,5.55,67.2,94.08,560,616
PBSA36-CX300T7/8S12,"12""",300,SA-36,"7/8""",0.875,1.87,64.32,90.05,206,227
PBSA516-70-CX300T7/8S12,"12""",300,SA-516-70,"7/8""",0.875,2.18,64.32,90.05,234,258
PB304L-CX300T7/8S12,"12""",300,304L,"7/8""",0.875,6.01,67.2,94.08,603,664
PB316L-CX300T7/8S12,"12""",300,316L,"7/8""",0.875,7.48,67.96,95.14,749,824
PBAL6061-CX300T7/8S12,"12""",300,AL-6061,"7/8""",0.875,5.1,22.66,31.72,199,219
PB304-CX300T1S12,"12""",300,304,"1""",1,5.55,76.8,107.52,634,698
PBSA36-CX300T1S12,"12""",300,SA-36,"1""",1,1.87,73.51,102.91,230,254
PBSA516-70-CX300T1S12,"12""",300,SA-516-70,"1""",1,2.18,73.51,102.91,262,289
PB304L-CX300T1S12,"12""",300,304L,"1""",1,6.01,76.8,107.52,684,753
PB316L-CX300T1S12,"12""",300,316L,"1""",1,7.48,77.67,108.74,851,937
PBAL6061-CX300T1S12,"12""",300,AL-6061,"1""",1,5.1,25.9,36.26,222,245
PB304-CX300T1-1/8S12,"12""",300,304,"1-1/8""",1.125,5.55,86.4,120.96,709,780
PBSA36-CX300T1-1/8S12,"12""",300,SA-36,"1-1/8""",1.125,1.87,82.7,115.78,254,280
PBSA516-70-CX300T1-1/8S12,"12""",300,SA-516-70,"1-1/8""",1.125,2.18,82.7,115.78,290,319
PB304L-CX300T1-1/8S12,"12""",300,304L,"1-1/8""",1.125,6.01,86.4,120.96,764,841
PB316L-CX300T1-1/8S12,"12""",300,316L,"1-1/8""",1.125,7.48,87.38,122.33,952,1048
PBAL6061-CX300T1-1/8S12,"12""",300,AL-6061,"1-1/8""",1.125,5.1,29.14,40.8,245,270
PB304-CX300T1-1/4S12,"12""",300,304,"1-1/4""",1.25,5.55,96,134.4,783,862
PBSA36-CX300T1-1/4S12,"12""",300,SA-36,"1-1/4""",1.25,1.87,91.89,128.65,278,306
PBSA516-70-CX300T1-1/4S12,"12""",300,SA-516-70,"1-1/4""",1.25,2.18,91.89,128.65,318,350
PB304L-CX300T1-1/4S12,"12""",300,304L,"1-1/4""",1.25,6.01,96,134.4,845,930
PB316L-CX300T1-1/4S12,"12""",300,316L,"1-1/4""",1.25,7.48,97.09,135.93,1054,1160
PBAL6061-CX300T1-1/4S12,"12""",300,AL-6061,"1-1/4""",1.25,5.1,32.38,45.33,269,296
PB304-CX300T1-3/8S12,"12""",300,304,"1-3/8""",1.375,5.55,105.6,147.84,858,944
PBSA36-CX300T1-3/8S12,"12""",300,SA-36,"1-3/8""",1.375,1.87,101.08,141.51,302,333
PBSA516-70-CX300T1-3/8S12,"12""",300,SA-516-70,"1-3/8""",1.375,2.18,101.08,141.51,346,381
PB304L-CX300T1-3/8S12,"12""",300,304L,"1-3/8""",1.375,6.01,105.6,147.84,926,1019
PB316L-CX300T1-3/8S12,"12""",300,316L,"1-3/8""",1.375,7.48,106.8,149.52,1156,1272
PBAL6061-CX300T1-3/8S12,"12""",300,AL-6061,"1-3/8""",1.375,5.1,35.62,49.87,292,322
PB304-CX300T1-1/2S12,"12""",300,304,"1-1/2""",1.5,5.55,115.2,161.28,932,1026
PBSA36-CX300T1-1/2S12,"12""",300,SA-36,"1-1/2""",1.5,1.87,110.27,154.38,326,359
PBSA516-70-CX300T1-1/2S12,"12""",300,SA-516-70,"1-1/2""",1.5,2.18,110.27,154.38,374,412
PB304L-CX300T1-1/2S12,"12""",300,304L,"1-1/2""",1.5,6.01,115.2,161.28,1007,1108
PB316L-CX300T1-1/2S12,"12""",300,316L,"1-1/2""",1.5,7.48,116.5,163.1,1257,1383
PBAL6061-CX300T1-1/2S12,"12""",300,AL-6061,"1-1/2""",1.5,5.1,38.85,54.39,315,347
PB304-CX300T1-5/8S12,"12""",300,304,"1-5/8""",1.625,5.55,124.79,174.71,1007,1108
PBSA36-CX300T1-5/8S12,"12""",300,SA-36,"1-5/8""",1.625,1.87,119.46,167.24,350,386
PBSA516-70-CX300T1-5/8S12,"12""",300,SA-516-70,"1-5/8""",1.625,2.18,119.46,167.24,402,443
PB304L-CX300T1-5/8S12,"12""",300,304L,"1-5/8""",1.625,6.01,124.79,174.71,1087,1196
PB316L-CX300T1-5/8S12,"12""",300,316L,"1-5/8""",1.625,7.48,126.21,176.69,1359,1495
PBAL6061-CX300T1-5/8S12,"12""",300,AL-6061,"1-5/8""",1.625,5.1,42.09,58.93,338,372
PB304-CX300T1-3/4S12,"12""",300,304,"1-3/4""",1.75,5.55,134.39,188.15,1082,1191
PBSA36-CX300T1-3/4S12,"12""",300,SA-36,"1-3/4""",1.75,1.87,128.65,180.11,374,412
PBSA516-70-CX300T1-3/4S12,"12""",300,SA-516-70,"1-3/4""",1.75,2.18,128.65,180.11,430,474
PB304L-CX300T1-3/4S12,"12""",300,304L,"1-3/4""",1.75,6.01,134.39,188.15,1168,1285
PB316L-CX300T1-3/4S12,"12""",300,316L,"1-3/4""",1.75,7.48,135.92,190.29,1461,1608
PBAL6061-CX300T1-3/4S12,"12""",300,AL-6061,"1-3/4""",1.75,5.1,45.33,63.46,361,398
PB304-CX300T1-7/8S12,"12""",300,304,"1-7/8""",1.875,5.55,143.99,201.59,1156,1272
PBSA36-CX300T1-7/8S12,"12""",300,SA-36,"1-7/8""",1.875,1.87,137.83,192.96,398,438
PBSA516-70-CX300T1-7/8S12,"12""",300,SA-516-70,"1-7/8""",1.875,2.18,137.83,192.96,458,504
PB304L-CX300T1-7/8S12,"12""",300,304L,"1-7/8""",1.875,6.01,143.99,201.59,1249,1374
PB316L-CX300T1-7/8S12,"12""",300,316L,"1-7/8""",1.875,7.48,145.63,203.88,1562,1719
PBAL6061-CX300T1-7/8S12,"12""",300,AL-6061,"1-7/8""",1.875,5.1,48.57,68,384,423
PB304-CX300T2S12,"12""",300,304,"2""",2,5.55,153.59,215.03,1231,1355
PBSA36-CX300T2S12,"12""",300,SA-36,"2""",2,1.87,147.02,205.83,422,465
PBSA516-70-CX300T2S12,"12""",300,SA-516-70,"2""",2,2.18,147.02,205.83,486,535
PB304L-CX300T2S12,"12""",300,304L,"2""",2,6.01,153.59,215.03,1330,1464
PB316L-CX300T2S12,"12""",300,316L,"2""",2,7.48,155.34,217.48,1664,1831
PBAL6061-CX300T2S12,"12""",300,AL-6061,"2""",2,5.1,51.8,72.52,407,448
PB304-CX300T2-1/4S12,"12""",300,304,"2-1/4""",2.25,5.55,172.79,241.91,1380,1519
PBSA36-CX300T2-1/4S12,"12""",300,SA-36,"2-1/4""",2.25,1.87,165.4,231.56,470,517
PBSA516-70-CX300T2-1/4S12,"12""",300,SA-516-70,"2-1/4""",2.25,2.18,165.4,231.56,542,597
PB304L-CX300T2-1/4S12,"12""",300,304L,"2-1/4""",2.25,6.01,172.79,241.91,1491,1641
PB316L-CX300T2-1/4S12,"12""",300,316L,"2-1/4""",2.25,7.48,174.76,244.66,1867,2054
PBAL6061-CX300T2-1/4S12,"12""",300,AL-6061,"2-1/4""",2.25,5.1,58.28,81.59,453,499
PB304-CX300T2-1/2S12,"12""",300,304,"2-1/2""",2.5,5.55,191.99,268.79,1529,1682
PBSA36-CX300T2-1/2S12,"12""",300,SA-36,"2-1/2""",2.5,1.87,183.78,257.29,518,570
PBSA516-70-CX300T2-1/2S12,"12""",300,SA-516-70,"2-1/2""",2.5,2.18,183.78,257.29,598,658
PB304L-CX300T2-1/2S12,"12""",300,304L,"2-1/2""",2.5,6.01,191.99,268.79,1653,1819
PB316L-CX300T2-1/2S12,"12""",300,316L,"2-1/2""",2.5,7.48,194.17,271.84,2071,2279
PBAL6061-CX300T2-1/2S12,"12""",300,AL-6061,"2-1/2""",2.5,5.1,64.75,90.65,500,550
PB304-CX300T3S12,"12""",300,304,"3""",3,5.55,230.39,322.55,1828,2011
PBSA36-CX300T3S12,"12""",300,SA-36,"3""",3,1.87,220.54,308.76,615,677
PBSA516-70-CX300T3S12,"12""",300,SA-516-70,"3""",3,2.18,220.54,308.76,710,782
PB304L-CX300T3S12,"12""",300,304L,"3""",3,6.01,230.39,322.55,1976,2174
PB316L-CX300T3S12,"12""",300,316L,"3""",3,7.48,233.01,326.21,2477,2725
PBAL6061-CX300T3S12,"12""",300,AL-6061,"3""",3,5.1,77.71,108.79,592,652
PB304-CX300T11GAS14,"14""",300,304,11 Gauge,0.1196,5.55,12.11,16.95,135,149
PBSA36-CX300T11GAS14,"14""",300,SA-36,11 Gauge,0.1196,1.87,11.59,16.23,71,79
PBSA516-70-CX300T11GAS14,"14""",300,SA-516-70,11 Gauge,0.1196,2.18,11.59,16.23,76,84
PB304L-CX300T11GAS14,"14""",300,304L,11 Gauge,0.1196,6.01,12.11,16.95,143,158
PB316L-CX300T11GAS14,"14""",300,316L,11 Gauge,0.1196,7.48,12.25,17.15,169,186
PBAL6061-CX300T11GAS14,"14""",300,AL-6061,11 Gauge,0.1196,5.1,4.08,5.71,70,77
PB304-CX300T1/8S14,"14""",300,304,"1/8""",0.125,5.55,12.66,17.72,139,153
PBSA36-CX300T1/8S14,"14""",300,SA-36,"1/8""",0.125,1.87,12.11,16.95,72,80
PBSA516-70-CX300T1/8S14,"14""",300,SA-516-70,"1/8""",0.125,2.18,12.11,16.95,78,86
PB304L-CX300T1/8S14,"14""",300,304L,"1/8""",0.125,6.01,12.66,17.72,147,162
PB316L-CX300T1/8S14,"14""",300,316L,"1/8""",0.125,7.48,12.8,17.92,175,193
PBAL6061-CX300T1/8S14,"14""",300,AL-6061,"1/8""",0.125,5.1,4.27,5.98,71,79
PB304-CX300T3/16S14,"14""",300,304,"3/16""",0.1875,5.55,18.98,26.57,188,207
PBSA36-CX300T3/16S14,"14""",300,SA-36,"3/16""",0.1875,1.87,18.17,25.44,88,97
PBSA516-70-CX300T3/16S14,"14""",300,SA-516-70,"3/16""",0.1875,2.18,18.17,25.44,96,106
PB304L-CX300T3/16S14,"14""",300,304L,"3/16""",0.1875,6.01,18.98,26.57,200,221
PB316L-CX300T3/16S14,"14""",300,316L,"3/16""",0.1875,7.48,19.2,26.88,242,267
PBAL6061-CX300T3/16S14,"14""",300,AL-6061,"3/16""",0.1875,5.1,6.4,8.96,86,95
PB304-CX300T1/4S14,"14""",300,304,"1/4""",0.25,5.55,25.31,35.43,237,261
PBSA36-CX300T1/4S14,"14""",300,SA-36,"1/4""",0.25,1.87,24.23,33.92,104,115
PBSA516-70-CX300T1/4S14,"14""",300,SA-516-70,"1/4""",0.25,2.18,24.23,33.92,115,127
PB304L-CX300T1/4S14,"14""",300,304L,"1/4""",0.25,6.01,25.31,35.43,254,280
PB316L-CX300T1/4S14,"14""",300,316L,"1/4""",0.25,7.48,25.6,35.84,309,340
PBAL6061-CX300T1/4S14,"14""",300,AL-6061,"1/4""",0.25,5.1,8.54,11.96,102,113
PB304-CX300T5/16S14,"14""",300,304,"5/16""",0.3125,5.55,31.64,44.3,287,316
PBSA36-CX300T5/16S14,"14""",300,SA-36,"5/16""",0.3125,1.87,30.29,42.41,120,132
PBSA516-70-CX300T5/16S14,"14""",300,SA-516-70,"5/16""",0.3125,2.18,30.29,42.41,133,147
PB304L-CX300T5/16S14,"14""",300,304L,"5/16""",0.3125,6.01,31.64,44.3,307,338
PB316L-CX300T5/16S14,"14""",300,316L,"5/16""",0.3125,7.48,32,44.8,376,414
PBAL6061-CX300T5/16S14,"14""",300,AL-6061,"5/16""",0.3125,5.1,10.67,14.94,117,129
PB304-CX300T3/8S14,"14""",300,304,"3/8""",0.375,5.55,37.97,53.16,336,370
PBSA36-CX300T3/8S14,"14""",300,SA-36,"3/8""",0.375,1.87,36.34,50.88,136,150
PBSA516-70-CX300T3/8S14,"14""",300,SA-516-70,"3/8""",0.375,2.18,36.34,50.88,152,168
PB304L-CX300T3/8S14,"14""",300,304L,"3/8""",0.375,6.01,37.97,53.16,360,397
PB316L-CX300T3/8S14,"14""",300,316L,"3/8""",0.375,7.48,38.4,53.76,443,488
PBAL6061-CX300T3/8S14,"14""",300,AL-6061,"3/8""",0.375,5.1,12.81,17.93,132,146
PB304-CX300T1/2S14,"14""",300,304,"1/2""",0.5,5.55,50.62,70.87,434,478
PBSA36-CX300T1/2S14,"14""",300,SA-36,"1/2""",0.5,1.87,48.46,67.84,168,185
PBSA516-70-CX300T1/2S14,"14""",300,SA-516-70,"1/2""",0.5,2.18,48.46,67.84,189,208
PB304L-CX300T1/2S14,"14""",300,304L,"1/2""",0.5,6.01,50.62,70.87,467,514
PB316L-CX300T1/2S14,"14""",300,316L,"1/2""",0.5,7.48,51.2,71.68,577,635
PBAL6061-CX300T1/2S14,"14""",300,AL-6061,"1/2""",0.5,5.1,17.07,23.9,163,180
PB304-CX300T5/8S14,"14""",300,304,"5/8""",0.625,5.55,63.28,88.59,532,586
PBSA36-CX300T5/8S14,"14""",300,SA-36,"5/8""",0.625,1.87,60.57,84.8,199,219
PBSA516-70-CX300T5/8S14,"14""",300,SA-516-70,"5/8""",0.625,2.18,60.57,84.8,226,249
PB304L-CX300T5/8S14,"14""",300,304L,"5/8""",0.625,6.01,63.28,88.59,573,631
PB316L-CX300T5/8S14,"14""",300,316L,"5/8""",0.625,7.48,64,89.6,711,783
PBAL6061-CX300T5/8S14,"14""",300,AL-6061,"5/8""",0.625,5.1,21.34,29.88,193,213
PB304-CX300T3/4S14,"14""",300,304,"3/4""",0.75,5.55,75.93,106.3,631,695
PBSA36-CX300T3/4S14,"14""",300,SA-36,"3/4""",0.75,1.87,72.69,101.77,231,255
PBSA516-70-CX300T3/4S14,"14""",300,SA-516-70,"3/4""",0.75,2.18,72.69,101.77,263,290
PB304L-CX300T3/4S14,"14""",300,304L,"3/4""",0.75,6.01,75.93,106.3,680,749
PB316L-CX300T3/4S14,"14""",300,316L,"3/4""",0.75,7.48,76.8,107.52,845,930
PBAL6061-CX300T3/4S14,"14""",300,AL-6061,"3/4""",0.75,5.1,25.61,35.85,224,247
PB304-CX300T7/8S14,"14""",300,304,"7/8""",0.875,5.55,88.59,124.03,729,802
PBSA36-CX300T7/8S14,"14""",300,SA-36,"7/8""",0.875,1.87,84.8,118.72,263,290
PBSA516-70-CX300T7/8S14,"14""",300,SA-516-70,"7/8""",0.875,2.18,84.8,118.72,300,330
PB304L-CX300T7/8S14,"14""",300,304L,"7/8""",0.875,6.01,88.59,124.03,786,865
PB316L-CX300T7/8S14,"14""",300,316L,"7/8""",0.875,7.48,89.6,125.44,979,1077
PBAL6061-CX300T7/8S14,"14""",300,AL-6061,"7/8""",0.875,5.1,29.88,41.83,254,280
PB304-CX300T1S14,"14""",300,304,"1""",1,5.55,101.25,141.75,827,910
PBSA36-CX300T1S14,"14""",300,SA-36,"1""",1,1.87,96.91,135.67,294,324
PBSA516-70-CX300T1S14,"14""",300,SA-516-70,"1""",1,2.18,96.91,135.67,336,370
PB304L-CX300T1S14,"14""",300,304L,"1""",1,6.01,101.25,141.75,893,983
PB316L-CX300T1S14,"14""",300,316L,"1""",1,7.48,102.4,143.36,1113,1225
PBAL6061-CX300T1S14,"14""",300,AL-6061,"1""",1,5.1,34.15,47.81,285,314
PB304-CX300T1-1/8S14,"14""",300,304,"1-1/8""",1.125,5.55,113.9,159.46,926,1019
PBSA36-CX300T1-1/8S14,"14""",300,SA-36,"1-1/8""",1.125,1.87,109.03,152.64,326,359
PBSA516-70-CX300T1-1/8S14,"14""",300,SA-516-70,"1-1/8""",1.125,2.18,109.03,152.64,373,411
PB304L-CX300T1-1/8S14,"14""",300,304L,"1-1/8""",1.125,6.01,113.9,159.46,999,1099
PB316L-CX300T1-1/8S14,"14""",300,316L,"1-1/8""",1.125,7.48,115.2,161.28,1247,1372
PBAL6061-CX300T1-1/8S14,"14""",300,AL-6061,"1-1/8""",1.125,5.1,38.42,53.79,315,347
